Time	UTC	GPS_lat(deg)	GPS_long(deg)	ROTORCRAFT_FP:north	ROTORCRAFT_FP:east	RSSI:rssi
2493.080	08:58:18.080	37.297623177	-3.683165517	4743	-9710	62
2493.330	08:58:18.330	37.297620810	-3.683165159	4677	-9702	62
2493.580	08:58:18.580	37.297618336	-3.683164937	4608	-9697	61
2493.830	08:58:18.830	37.297615754	-3.683164804	4536	-9694	60
2494.080	08:58:19.080	37.297613279	-3.683164492	4467	-9687	60
2494.330	08:58:19.330	37.297610984	-3.683164135	4403	-9679	61
2494.580	08:58:19.580	37.297608509	-3.683163686	4334	-9669	61
2494.830	08:58:19.830	37.297606215	-3.683163105	4270	-9656	61
2495.080	08:58:20.080	37.297603705	-3.683162659	4200	-9646	60
2495.330	08:58:20.330	37.297601158	-3.683161942	4129	-9630	61
2495.580	08:58:20.580	37.297598755	-3.683161360	4062	-9617	61
2495.830	08:58:20.830	37.297596388	-3.683160913	3996	-9607	61
2496.080	08:58:21.080	37.297596388	-3.683160913	3996	-9607	61
2496.330	08:58:21.330	37.297596388	-3.683160913	3996	-9607	62
2496.580	08:58:21.580	37.297589037	-3.683159303	3791	-9571	63
2496.830	08:58:21.830	37.297589037	-3.683159303	3791	-9571	63
2497.080	08:58:22.080	37.297589037	-3.683159303	3791	-9571	63
2497.330	08:58:22.330	37.297589037	-3.683159303	3791	-9571	61
2497.580	08:58:22.580	37.297579210	-3.683156932	3517	-9518	61
2497.830	08:58:22.830	37.297576736	-3.683156350	3448	-9505	61
2498.080	08:58:23.080	37.297574261	-3.683155903	3379	-9495	60
2498.330	08:58:23.330	37.297571786	-3.683155411	3310	-9484	60
2498.580	08:58:23.580	37.297571786	-3.683155411	3310	-9484	60
2498.830	08:58:23.830	37.297566908	-3.683154291	3174	-9459	59
2499.080	08:58:24.080	37.297566908	-3.683154291	3174	-9459	59
2499.330	08:58:24.330	37.297566908	-3.683154291	3174	-9459	59
2499.580	08:58:24.580	37.297566908	-3.683154291	3174	-9459	59
2499.830	08:58:24.830	37.297556973	-3.683151875	2897	-9405	59
2500.080	08:58:25.080	37.297554498	-3.683151204	2828	-9390	58
2500.330	08:58:25.330	37.297552203	-3.683150846	2764	-9382	59
2500.580	08:58:25.580	37.297549728	-3.683150175	2695	-9367	60
2500.830	08:58:25.830	37.297547181	-3.683149458	2624	-9351	60
2501.080	08:58:26.080	37.297544670	-3.683148875	2554	-9338	60
2501.330	08:58:26.330	37.297542195	-3.683148563	2485	-9331	60
2501.580	08:58:26.580	37.297539828	-3.683148072	2419	-9320	60
2501.830	08:58:26.830	37.297537245	-3.683147535	2347	-9308	59
2502.080	08:58:27.080	37.297534842	-3.683146953	2280	-9295	59
2502.330	08:58:27.330	37.297532367	-3.683146370	2211	-9282	59
2502.580	08:58:27.580	37.297529892	-3.683145924	2142	-9272	58
2502.830	08:58:27.830	37.297527524	-3.683145207	2076	-9256	57
2503.080	08:58:28.080	37.297525049	-3.683144760	2007	-9246	57
2503.330	08:58:28.330	37.297522466	-3.683144313	1935	-9236	57
2503.580	08:58:28.580	37.297519883	-3.683143641	1863	-9221	57
2503.830	08:58:28.830	37.297517229	-3.683143060	1789	-9208	57
2504.080	08:58:29.080	37.297514754	-3.683142478	1720	-9195	57
2504.330	08:58:29.330	37.297512171	-3.683141805	1648	-9180	57
2504.580	08:58:29.580	37.297509695	-3.683141223	1579	-9167	58
2504.830	08:58:29.830	37.297507113	-3.683140642	1507	-9154	59
2505.080	08:58:30.080	37.297504637	-3.683140060	1438	-9141	59
2505.330	08:58:30.330	37.297502090	-3.683139389	1367	-9126	60
2505.580	08:58:30.580	37.297499507	-3.683138941	1295	-9116	60
2505.830	08:58:30.830	37.297496924	-3.683138584	1223	-9108	60
2506.080	08:58:31.080	37.297494377	-3.683138136	1152	-9098	59
2506.330	08:58:31.330	37.297491794	-3.683137690	1080	-9088	58
2506.580	08:58:31.580	37.297489390	-3.683136973	1013	-9072	57
2506.830	08:58:31.830	37.297486843	-3.683136526	942	-9062	57
2507.080	08:58:32.080	37.297484331	-3.683135943	872	-9049	57
2507.330	08:58:32.330	37.297482035	-3.683135272	808	-9034	57
2507.580	08:58:32.580	37.297479667	-3.683134555	742	-9018	57
2507.830	08:58:32.830	37.297477192	-3.683133884	673	-9003	57
2508.080	08:58:33.080	37.297474608	-3.683133301	601	-8990	57
2508.330	08:58:33.330	37.297472240	-3.683132720	535	-8977	57
2508.580	08:58:33.580	37.297469729	-3.683132272	465	-8967	57
2508.830	08:58:33.830	37.297467253	-3.683131960	396	-8960	57
2509.080	08:58:34.080	37.297464706	-3.683131467	325	-8949	57
2509.330	08:58:34.330	37.297462302	-3.683131020	258	-8939	59
2509.580	08:58:34.580	37.297459826	-3.683130438	189	-8926	58
2509.830	08:58:34.830	37.297457422	-3.683130350	122	-8924	59
2510.080	08:58:35.080	37.297454946	-3.683129993	53	-8916	59
2510.330	08:58:35.330	37.297452686	-3.683129635	-10	-8908	58
2510.580	08:58:35.580	37.297450317	-3.683129098	-76	-8896	59
2510.830	08:58:35.830	37.297448021	-3.683128157	-140	-8875	59
2511.080	08:58:36.080	37.297445438	-3.683127350	-212	-8857	57
2511.330	08:58:36.330	37.297442854	-3.683126768	-284	-8844	57
2511.580	08:58:36.580	37.297440486	-3.683126096	-350	-8829	57
2511.830	08:58:36.830	37.297438369	-3.683124841	-409	-8801	61
2512.080	08:58:37.080	37.297436431	-3.683123360	-463	-8768	60
2512.330	08:58:37.330	37.297434493	-3.683121835	-517	-8734	60
2512.580	08:58:37.580	37.297432663	-3.683119906	-568	-8691	60
2512.830	08:58:37.830	37.297431120	-3.683117616	-611	-8640	57
2513.080	08:58:38.080	37.297429469	-3.683115642	-657	-8596	59
2513.330	08:58:38.330	37.297427890	-3.683113354	-701	-8545	60
2513.580	08:58:38.580	37.297426239	-3.683110930	-747	-8491	57
2513.830	08:58:38.830	37.297424409	-3.683108866	-798	-8445	59
2514.080	08:58:39.080	37.297422471	-3.683106802	-852	-8399	60
2514.330	08:58:39.330	37.297420354	-3.683104827	-911	-8355	57
2514.580	08:58:39.580	37.297418344	-3.683102897	-967	-8312	57
2514.830	08:58:39.830	37.297416586	-3.683100833	-1016	-8266	57
2515.080	08:58:40.080	37.297414935	-3.683098993	-1062	-8225	59
2515.330	08:58:40.330	37.297413643	-3.683096795	-1098	-8176	57
2515.580	08:58:40.580	37.297412459	-3.683094370	-1131	-8122	57
2515.830	08:58:40.830	37.297411167	-3.683091857	-1167	-8066	57
2516.080	08:58:41.080	37.297410054	-3.683089119	-1198	-8005	57
2516.330	08:58:41.330	37.297409336	-3.683086471	-1218	-7946	60
2516.580	08:58:41.580	37.297408582	-3.683083597	-1239	-7882	58
2516.830	08:58:41.830	37.297408331	-3.683080724	-1246	-7818	59
2517.080	08:58:42.080	37.297408331	-3.683080724	-1246	-7818	59
2517.330	08:58:42.330	37.297408331	-3.683080724	-1246	-7818	60
2517.580	08:58:42.580	37.297408510	-3.683072555	-1241	-7636	60
2517.830	08:58:42.830	37.297409048	-3.683069682	-1226	-7572	60
2518.080	08:58:43.080	37.297409622	-3.683066944	-1210	-7511	58
2518.330	08:58:43.330	37.297410519	-3.683064385	-1185	-7454	60
2518.580	08:58:43.580	37.297411523	-3.683061647	-1157	-7393	60
2518.830	08:58:43.830	37.297412743	-3.683059087	-1123	-7336	60
2519.080	08:58:44.080	37.297414107	-3.683056799	-1085	-7285	61
2519.330	08:58:44.330	37.297415471	-3.683054508	-1047	-7234	60
2519.580	08:58:44.580	37.297417229	-3.683052669	-998	-7193	61
2519.830	08:58:44.830	37.297419059	-3.683051053	-947	-7157	62
2520.080	08:58:45.080	37.297421104	-3.683049348	-890	-7119	62
2520.330	08:58:45.330	37.297423294	-3.683048091	-829	-7091	61
2520.580	08:58:45.580	37.297425482	-3.683046836	-768	-7063	61
2520.830	08:58:45.830	37.297427707	-3.683045893	-706	-7042	61
2521.080	08:58:46.080	37.297430291	-3.683045221	-634	-7027	61
2521.330	08:58:46.330	37.297432588	-3.683044728	-570	-7016	60
2521.580	08:58:46.580	37.297434777	-3.683044730	-509	-7016	61
2521.830	08:58:46.830	37.297436787	-3.683045091	-453	-7024	63
2522.080	08:58:47.080	37.297439084	-3.683046036	-389	-7045	63
2522.330	08:58:47.330	37.297441381	-3.683046351	-325	-7052	63
2522.580	08:58:47.580	37.297443785	-3.683046937	-258	-7065	61
2522.830	08:58:47.830	37.297446262	-3.683047388	-189	-7075	62
2523.080	08:58:48.080	37.297448558	-3.683047973	-125	-7088	61
2523.330	08:58:48.330	37.297451035	-3.683048334	-56	-7096	61
2523.580	08:58:48.580	37.297453404	-3.683048785	10	-7106	63
2523.830	08:58:48.830	37.297455952	-3.683049145	81	-7114	63
2524.080	08:58:49.080	37.297458464	-3.683049596	151	-7124	63
2524.330	08:58:49.330	37.297460761	-3.683049957	215	-7132	62
2524.580	08:58:49.580	37.297463238	-3.683050273	284	-7139	61
2524.830	08:58:49.830	37.297465607	-3.683050499	350	-7144	61
2525.080	08:58:50.080	37.297468083	-3.683050636	419	-7147	61
2525.330	08:58:50.330	37.297470560	-3.683050861	488	-7152	62
2525.580	08:58:50.580	37.297473072	-3.683051087	558	-7157	62
2525.830	08:58:50.830	37.297475369	-3.683051583	622	-7168	63
2526.080	08:58:51.080	37.297477738	-3.683052034	688	-7178	63
2526.330	08:58:51.330	37.297479964	-3.683052349	750	-7185	63
2526.580	08:58:51.580	37.297482261	-3.683052711	814	-7193	63
2526.830	08:58:51.830	37.297484558	-3.683053072	878	-7201	63
2527.080	08:58:52.080	37.297484558	-3.683053072	878	-7201	63
2527.330	08:58:52.330	37.297489225	-3.683053748	1008	-7216	63
2527.580	08:58:52.580	37.297489225	-3.683053748	1008	-7216	64
2527.830	08:58:52.830	37.297489225	-3.683053748	1008	-7216	64
2528.080	08:58:53.080	37.297493927	-3.683054336	1139	-7229	64
2528.330	08:58:53.330	37.297498593	-3.683055371	1269	-7252	63
2528.580	08:58:53.580	37.297500891	-3.683055956	1333	-7265	61
2528.830	08:58:53.830	37.297503009	-3.683056408	1392	-7275	62
2529.080	08:58:54.080	37.297505306	-3.683056769	1456	-7283	61
2529.330	08:58:54.330	37.297507604	-3.683057085	1520	-7290	62
2529.580	08:58:54.580	37.297509830	-3.683057356	1582	-7296	63
2529.830	08:58:54.830	37.297512127	-3.683057807	1646	-7306	63
2530.080	08:58:55.080	37.297514317	-3.683058033	1707	-7311	63
2530.330	08:58:55.330	37.297516614	-3.683058259	1771	-7316	63
2530.580	08:58:55.580	37.297518804	-3.683058486	1832	-7321	62
2530.830	08:58:55.830	37.297521317	-3.683058936	1902	-7331	61
2531.080	08:58:56.080	37.297523687	-3.683059163	1968	-7336	63
2531.330	08:58:56.330	37.297526164	-3.683059658	2037	-7347	63
2531.580	08:58:56.580	37.297528569	-3.683060244	2104	-7360	64
2531.830	08:58:56.830	37.297530939	-3.683060694	2170	-7370	64
2532.080	08:58:57.080	37.297533344	-3.683061146	2237	-7380	64
2532.330	08:58:57.330	37.297535749	-3.683061821	2304	-7395	63
2532.580	08:58:57.580	37.297538227	-3.683062317	2373	-7406	63
2532.830	08:58:57.830	37.297540524	-3.683062767	2437	-7416	63
2533.080	08:58:58.080	37.297543002	-3.683063129	2506	-7424	63
2533.330	08:58:58.330	37.297545371	-3.683063444	2572	-7431	64
2533.580	08:58:58.580	37.297547777	-3.683064030	2639	-7444	64
2533.830	08:58:58.830	37.297550146	-3.683064616	2705	-7457	65
2534.080	08:58:59.080	37.297552444	-3.683065202	2769	-7470	64
2534.330	08:58:59.330	37.297554850	-3.683065652	2836	-7480	64
2534.580	08:58:59.580	37.297557327	-3.683066013	2905	-7488	64
2534.830	08:58:59.830	37.297559625	-3.683066329	2969	-7495	64
2535.080	08:59:0.080	37.297562031	-3.683066915	3036	-7508	64
2535.330	08:59:0.330	37.297564401	-3.683067366	3102	-7518	64
2535.580	08:59:0.580	37.297566806	-3.683067727	3169	-7526	64
2535.830	08:59:0.830	37.297569176	-3.683068088	3235	-7534	64
2536.080	08:59:1.080	37.297571654	-3.683068629	3304	-7546	64
2536.330	08:59:1.330	37.297573952	-3.683069124	3368	-7557	64
2536.580	08:59:1.580	37.297576465	-3.683069665	3438	-7569	63
2536.830	08:59:1.830	37.297578835	-3.683070161	3504	-7580	63
2537.080	08:59:2.080	37.297581313	-3.683070702	3573	-7592	64
2537.330	08:59:2.330	37.297583790	-3.683071063	3642	-7600	64
2537.580	08:59:2.580	37.297586197	-3.683071289	3709	-7605	65
2537.830	08:59:2.830	37.297588602	-3.683072010	3776	-7621	65
2538.080	08:59:3.080	37.297591080	-3.683072326	3845	-7628	67
2538.330	08:59:3.330	37.297593630	-3.683072911	3916	-7641	66
2538.580	08:59:3.580	37.297596107	-3.683073137	3985	-7646	65
2538.830	08:59:3.830	37.297598513	-3.683073858	4052	-7662	65
2539.080	08:59:4.080	37.297600991	-3.683074399	4121	-7674	65
2539.330	08:59:4.330	37.297603577	-3.683074896	4193	-7685	64
2539.580	08:59:4.580	37.297605875	-3.683075211	4257	-7692	64
2539.830	08:59:4.830	37.297608353	-3.683075797	4326	-7705	64
2540.080	08:59:5.080	37.297610723	-3.683076383	4392	-7718	64
2540.330	08:59:5.330	37.297610723	-3.683076383	4392	-7718	64
2540.580	08:59:5.580	37.297610723	-3.683076383	4392	-7718	64
2540.830	08:59:5.830	37.297610723	-3.683076383	4392	-7718	64
2541.080	08:59:6.080	37.297620779	-3.683078456	4672	-7764	65
2541.330	08:59:6.330	37.297623257	-3.683078817	4741	-7772	66
2541.580	08:59:6.580	37.297625627	-3.683079269	4807	-7782	66
2541.830	08:59:6.830	37.297628105	-3.683079853	4876	-7795	65
2542.080	08:59:7.080	37.297630511	-3.683080440	4943	-7808	64
2542.330	08:59:7.330	37.297632882	-3.683081116	5009	-7823	65
2542.580	08:59:7.580	37.297635288	-3.683081567	5076	-7833	64
2542.830	08:59:7.830	37.297637874	-3.683082018	5148	-7843	65
2543.080	08:59:8.080	37.297640352	-3.683082514	5217	-7854	65
2543.330	08:59:8.330	37.297642902	-3.683082739	5288	-7859	66
2543.580	08:59:8.580	37.297645201	-3.683083056	5352	-7866	66
2543.830	08:59:8.830	37.297647607	-3.683083642	5419	-7879	66
2544.080	08:59:9.080	37.297649906	-3.683084452	5483	-7897	68
2544.330	08:59:9.330	37.297652385	-3.683085129	5552	-7912	67
2544.580	08:59:9.580	37.297654791	-3.683085714	5619	-7925	67
2544.830	08:59:9.830	37.297657270	-3.683086076	5688	-7933	66
2545.080	08:59:10.080	37.297659640	-3.683086527	5754	-7943	65
2545.330	08:59:10.330	37.297662226	-3.683086978	5826	-7953	66
2545.580	08:59:10.580	37.297664633	-3.683087474	5893	-7964	66
2545.830	08:59:10.830	37.297667183	-3.683087790	5964	-7971	66
2546.080	08:59:11.080	37.297669589	-3.683088285	6031	-7982	67
2546.330	08:59:11.330	37.297672068	-3.683088827	6100	-7994	68
2546.580	08:59:11.580	37.297674475	-3.683089323	6167	-8005	68
2546.830	08:59:11.830	37.297676774	-3.683089864	6231	-8017	69
2547.080	08:59:12.080	37.297676774	-3.683089864	6231	-8017	69
2547.330	08:59:12.330	37.297676774	-3.683089864	6231	-8017	69
2547.580	08:59:12.580	37.297676774	-3.683089864	6231	-8017	69
2547.830	08:59:12.830	37.297686581	-3.683091983	6504	-8064	68
2548.080	08:59:13.080	37.297686581	-3.683091983	6504	-8064	67
2548.330	08:59:13.330	37.297686581	-3.683091983	6504	-8064	66
2548.580	08:59:13.580	37.297686581	-3.683091983	6504	-8064	67
2548.830	08:59:13.830	37.297686581	-3.683091983	6504	-8064	68
2549.080	08:59:14.080	37.297698471	-3.683094283	6835	-8115	67
2549.330	08:59:14.330	37.297700842	-3.683094869	6901	-8128	68
2549.580	08:59:14.580	37.297703320	-3.683095544	6970	-8143	70
2549.830	08:59:14.830	37.297703320	-3.683095544	6970	-8143	70
2550.080	08:59:15.080	37.297703320	-3.683095544	6970	-8143	70
2550.330	08:59:15.330	37.297703320	-3.683095544	6970	-8143	69
2550.580	08:59:15.580	37.297703320	-3.683095544	6970	-8143	69
2550.830	08:59:15.830	37.297703320	-3.683095544	6970	-8143	68
2551.080	08:59:16.080	37.297703320	-3.683095544	6970	-8143	67
2551.330	08:59:16.330	37.297703320	-3.683095544	6970	-8143	67
2551.580	08:59:16.580	37.297703320	-3.683095544	6970	-8143	67
2551.830	08:59:16.830	37.297703320	-3.683095544	6970	-8143	68
2552.080	08:59:17.080	37.297703320	-3.683095544	6970	-8143	68
2552.330	08:59:17.330	37.297703320	-3.683095544	6970	-8143	68
2552.580	08:59:17.580	37.297703320	-3.683095544	6970	-8143	69
2552.830	08:59:17.830	37.297703320	-3.683095544	6970	-8143	69
2553.080	08:59:18.080	37.297703320	-3.683095544	6970	-8143	69
2553.330	08:59:18.330	37.297739930	-3.683104200	7989	-8335	70
2553.580	08:59:18.580	37.297742410	-3.683104651	8058	-8345	69
2553.830	08:59:18.830	37.297744925	-3.683105328	8128	-8360	69
2554.080	08:59:19.080	37.297747404	-3.683105823	8197	-8371	69
2554.330	08:59:19.330	37.297749884	-3.683106410	8266	-8384	72
2554.580	08:59:19.580	37.297752255	-3.683106861	8332	-8394	69
2554.830	08:59:19.830	37.297754662	-3.683107177	8399	-8401	69
2555.080	08:59:20.080	37.297757034	-3.683107673	8465	-8412	68
2555.330	08:59:20.330	37.297759334	-3.683108125	8529	-8422	69
2555.580	08:59:20.580	37.297761849	-3.683108711	8599	-8435	69
2555.830	08:59:20.830	37.297764149	-3.683109297	8663	-8448	69
2556.080	08:59:21.080	37.297766520	-3.683109748	8729	-8458	69
2556.330	08:59:21.330	37.297769000	-3.683110200	8798	-8468	70
2556.580	08:59:21.580	37.297771479	-3.683110875	8867	-8483	69
2556.830	08:59:21.830	37.297773958	-3.683111461	8936	-8496	69
2557.080	08:59:22.080	37.297776474	-3.683112182	9006	-8512	70
2557.330	08:59:22.330	37.297778846	-3.683112724	9072	-8524	69
2557.580	08:59:22.580	37.297781325	-3.683113310	9141	-8537	71
2557.830	08:59:22.830	37.297783913	-3.683113896	9213	-8550	69
2558.080	08:59:23.080	37.297786319	-3.683114481	9280	-8563	69
2558.330	08:59:23.330	37.297788800	-3.683115068	9349	-8576	69
2558.580	08:59:23.580	37.297791279	-3.683115744	9418	-8591	70
2558.830	08:59:23.830	37.297793759	-3.683116331	9487	-8604	69
2559.080	08:59:24.080	37.297796059	-3.683116871	9551	-8616	69
2559.330	08:59:24.330	37.297798431	-3.683117458	9617	-8629	69
2559.580	08:59:24.580	37.297800839	-3.683117954	9684	-8640	71
2559.830	08:59:24.830	37.297803319	-3.683118495	9753	-8652	71
2560.080	08:59:25.080	37.297805618	-3.683119081	9817	-8665	71
2560.330	08:59:25.330	37.297805619	-3.683119082	9817	-8665	72
2560.580	08:59:25.580	37.297810507	-3.683120030	9953	-8686	70
2560.830	08:59:25.830	37.297812878	-3.683120570	10019	-8698	71
2561.080	08:59:26.080	37.297815179	-3.683120842	10083	-8704	71
2561.330	08:59:26.330	37.297817479	-3.683121383	10147	-8716	71
2561.580	08:59:26.580	37.297819779	-3.683121969	10211	-8729	69
2561.830	08:59:26.830	37.297819779	-3.683121969	10211	-8729	69
2562.080	08:59:27.080	37.297819779	-3.683121969	10211	-8729	71
2562.330	08:59:27.330	37.297827075	-3.683123593	10414	-8765	69
2562.580	08:59:27.580	37.297829376	-3.683123955	10478	-8773	69
2562.830	08:59:27.830	37.297831748	-3.683124181	10544	-8778	69
2563.080	08:59:28.080	37.297831748	-3.683124181	10544	-8778	71
2563.330	08:59:28.330	37.297836529	-3.683124859	10677	-8793	69
2563.580	08:59:28.580	37.297836529	-3.683124859	10677	-8793	72
2563.830	08:59:28.830	37.297841596	-3.683126122	10818	-8821	70
2564.080	08:59:29.080	37.297844005	-3.683126708	10885	-8834	72
2564.330	08:59:29.330	37.297846377	-3.683127294	10951	-8847	71
2564.580	08:59:29.580	37.297848678	-3.683127881	11015	-8860	72
2564.830	08:59:29.830	37.297851086	-3.683128557	11082	-8875	71
2565.080	08:59:30.080	37.297853459	-3.683128919	11148	-8883	71
2565.330	08:59:30.330	37.297855939	-3.683129505	11217	-8896	71
2565.580	08:59:30.580	37.297858455	-3.683129956	11287	-8906	71
2565.830	08:59:30.830	37.297860827	-3.683130632	11353	-8921	71
2566.080	08:59:31.080	37.297863236	-3.683131309	11420	-8936	72
2566.330	08:59:31.330	37.297865716	-3.683131895	11489	-8949	72
2566.580	08:59:31.580	37.297868088	-3.683132391	11555	-8960	71
2566.830	08:59:31.830	37.297870497	-3.683132843	11622	-8970	71
2567.080	08:59:32.080	37.297872978	-3.683133519	11691	-8985	72
2567.330	08:59:32.330	37.297875278	-3.683134105	11755	-8998	72
2567.580	08:59:32.580	37.297877759	-3.683134782	11824	-9013	73
2567.830	08:59:32.830	37.297879988	-3.683135952	11886	-9039	72
2568.080	08:59:33.080	37.297882073	-3.683137663	11944	-9077	73
2568.330	08:59:33.330	37.297883835	-3.683139733	11993	-9123	75
2568.580	08:59:33.580	37.297885490	-3.683141938	12039	-9172	75
2568.830	08:59:33.830	37.297887144	-3.683144008	12085	-9218	72
2569.080	08:59:34.080	37.297888547	-3.683146303	12124	-9269	77
2569.330	08:59:34.330	37.297890093	-3.683148597	12167	-9320	75
2569.580	08:59:34.580	37.297891569	-3.683150938	12208	-9372	71
2569.830	08:59:34.830	37.297893510	-3.683153322	12262	-9425	72
2570.080	08:59:35.080	37.297895273	-3.683155438	12311	-9472	72
2570.330	08:59:35.330	37.297896927	-3.683157597	12357	-9520	73
2570.580	08:59:35.580	37.297898653	-3.683159893	12405	-9571	75
2570.830	08:59:35.830	37.297900702	-3.683161962	12462	-9617	75
2571.080	08:59:36.080	37.297902609	-3.683164078	12515	-9664	71
2571.330	08:59:36.330	37.297904478	-3.683166148	12567	-9710	69
2571.580	08:59:36.580	37.297906313	-3.683168308	12618	-9758	71
2571.830	08:59:36.830	37.297907967	-3.683170738	12664	-9812	72
2572.080	08:59:37.080	37.297909621	-3.683173168	12710	-9866	75
2572.330	08:59:37.330	37.297911097	-3.683175688	12751	-9922	73
2572.580	08:59:37.580	37.297912392	-3.683178477	12787	-9984	70
2572.830	08:59:37.830	37.297913400	-3.683181223	12815	-10045	69
2573.080	08:59:38.080	37.297913400	-3.683181223	12815	-10045	71
2573.330	08:59:38.330	37.297914518	-3.683187342	12846	-10181	70
2573.580	08:59:38.580	37.297914518	-3.683187342	12846	-10181	72
2573.830	08:59:38.830	37.297914953	-3.683193191	12858	-10311	75
2574.080	08:59:39.080	37.297914775	-3.683196205	12853	-10378	77
2574.330	08:59:39.330	37.297913952	-3.683199086	12830	-10442	81
2574.580	08:59:39.580	37.297912769	-3.683201831	12797	-10503	81
2574.830	08:59:39.830	37.297911657	-3.683204396	12766	-10560	76
2575.080	08:59:40.080	37.297910365	-3.683207275	12730	-10624	76
2575.330	08:59:40.330	37.297909110	-3.683209661	12695	-10677	79
2575.580	08:59:40.580	37.297907712	-3.683212227	12656	-10734	76
2575.830	08:59:40.830	37.297906169	-3.683214747	12613	-10790	74
2576.080	08:59:41.080	37.297904590	-3.683216952	12569	-10839	73
2576.330	08:59:41.330	37.297902580	-3.683219248	12513	-10890	73
2576.580	08:59:41.580	37.297900535	-3.683221094	12456	-10931	73
2576.830	08:59:41.830	37.297898526	-3.683222805	12400	-10969	71
2577.080	08:59:42.080	37.297896048	-3.683224201	12331	-11000	72
2577.330	08:59:42.330	37.297893644	-3.683225103	12264	-11020	72
2577.580	08:59:42.580	37.297891095	-3.683225689	12193	-11033	76
2577.830	08:59:42.830	37.297888510	-3.683225917	12121	-11038	75
2578.080	08:59:43.080	37.297885925	-3.683225919	12049	-11038	75
2578.330	08:59:43.330	37.297883448	-3.683225606	11980	-11031	76
2578.580	08:59:43.580	37.297880900	-3.683225114	11909	-11020	78
2578.830	08:59:43.830	37.297878315	-3.683224577	11837	-11008	82
2579.080	08:59:44.080	37.297875910	-3.683224444	11770	-11005	79
2579.330	08:59:44.330	37.297873361	-3.683224222	11699	-11000	81
2579.580	08:59:44.580	37.297870776	-3.683223774	11627	-10990	80
2579.830	08:59:44.830	37.297868191	-3.683223506	11555	-10984	79
2580.080	08:59:45.080	37.297865714	-3.683223059	11486	-10974	77
2580.330	08:59:45.330	37.297863165	-3.683222837	11415	-10969	76
2580.580	08:59:45.580	37.297860760	-3.683222614	11348	-10964	75
2580.830	08:59:45.830	37.297858283	-3.683222257	11279	-10956	75
2581.080	08:59:46.080	37.297855698	-3.683222034	11207	-10951	72
2581.330	08:59:46.330	37.297853149	-3.683221812	11136	-10946	72
2581.580	08:59:46.580	37.297850456	-3.683221814	11061	-10946	72
2581.830	08:59:46.830	37.297847907	-3.683221816	10990	-10946	71
2582.080	08:59:47.080	37.297845321	-3.683221728	10918	-10944	71
2582.330	08:59:47.330	37.297842557	-3.683221371	10841	-10936	69
2582.580	08:59:47.580	37.297839792	-3.683221013	10764	-10928	68
2582.830	08:59:47.830	37.297837423	-3.683220566	10698	-10918	66
2583.080	08:59:48.080	37.297834837	-3.683219984	10626	-10905	66
2583.330	08:59:48.330	37.297832181	-3.683219626	10552	-10897	66
2583.580	08:59:48.580	37.297829703	-3.683219313	10483	-10890	66
2583.830	08:59:48.830	37.297827118	-3.683219091	10411	-10885	66
2584.080	08:59:49.080	37.297824640	-3.683218733	10342	-10877	66
2584.330	08:59:49.330	37.297824640	-3.683218733	10342	-10877	64
2584.580	08:59:49.580	37.297819398	-3.683218378	10196	-10869	64
2584.830	08:59:49.830	37.297816920	-3.683218291	10127	-10867	64
2585.080	08:59:50.080	37.297814263	-3.683218158	10053	-10864	64
2585.330	08:59:50.330	37.297811857	-3.683218160	9986	-10864	64
2585.580	08:59:50.580	37.297809200	-3.683218072	9912	-10862	64
2585.830	08:59:50.830	37.297806615	-3.683217715	9840	-10854	65
2586.080	08:59:51.080	37.297804136	-3.683217266	9771	-10844	65
2586.330	08:59:51.330	37.297801552	-3.683217045	9699	-10839	65
2586.580	08:59:51.580	37.297799074	-3.683216687	9630	-10831	67
2586.830	08:59:51.830	37.297796524	-3.683216330	9559	-10823	69
2587.080	08:59:52.080	37.297793831	-3.683216107	9484	-10818	68
2587.330	08:59:52.330	37.297791173	-3.683215660	9410	-10808	66
2587.580	08:59:52.580	37.297788695	-3.683215437	9341	-10803	66
2587.830	08:59:52.830	37.297786038	-3.683214855	9267	-10790	69
2588.080	08:59:53.080	37.297783560	-3.683214407	9198	-10780	69
2588.330	08:59:53.330	37.297780867	-3.683213825	9123	-10767	67
2588.580	08:59:53.580	37.297778389	-3.683213467	9054	-10759	64
2588.830	08:59:53.830	37.297775839	-3.683213155	8983	-10752	64
2589.080	08:59:54.080	37.297773253	-3.683212887	8911	-10746	64
2589.330	08:59:54.330	37.297770668	-3.683212574	8839	-10739	64
2589.580	08:59:54.580	37.297768297	-3.683212351	8773	-10734	66
2589.830	08:59:54.830	37.297765819	-3.683211994	8704	-10726	65
2590.080	08:59:55.080	37.297763125	-3.683211636	8629	-10718	64
2590.330	08:59:55.330	37.297760647	-3.683211053	8560	-10705	64
2590.580	08:59:55.580	37.297758061	-3.683210516	8488	-10693	63
2590.830	08:59:55.830	37.297755584	-3.683210024	8419	-10682	64
2591.080	08:59:56.080	37.297753105	-3.683209486	8350	-10670	64
2591.330	08:59:56.330	37.297750555	-3.683209129	8279	-10662	64
2591.580	08:59:56.580	37.297747969	-3.683208771	8207	-10654	64
2591.830	08:59:56.830	37.297745491	-3.683208324	8138	-10644	66
2592.080	08:59:57.080	37.297743013	-3.683207966	8069	-10636	65
2592.330	08:59:57.330	37.297740427	-3.683207518	7997	-10626	64
